id,name,image_url,url,created_at,modified_at,modified_by
21585,Beauty & Personal Care,https://media.nedigital.sg/fairprice/images/6687df78-6c9e-45e8-b0e3-3b82e63eb729/Care.png,beauty-and-personal-care,2023-12-26T12:34:36+08:00,2023-12-26T12:34:36+08:00,2501
21584,Snacks & Confectionery,https://media.nedigital.sg/fairprice/images/23f1c221-f0e0-4c69-a52c-c52b383ef9f0/Oat-Crunch.png,snacks-and-confectionery-3,2023-12-26T12:31:42+08:00,2024-02-16T15:01:22+08:00,16494
17432,Marks & Spencer,https://media.nedigital.sg/fairprice/images/2cd6503f-62c7-4bf3-a3ea-7898bb733fdc/InternationalSelections-MS-HomeSubBanner-Feb2024.jpg,marks--spencer,2022-12-16T13:19:40+08:00,2024-02-02T17:12:22+08:00,16494
16516,Coles,https://media.nedigital.sg/fairprice/images/7b7e95ee-db18-46d6-809f-217546437d80/InternationalSelections-Coles-HomeSubBanner-Feb2024.jpg,coles,2022-07-26T17:32:44+08:00,2024-02-02T17:09:23+08:00,16494
16355,Morrisons,https://media.nedigital.sg/fairprice/images/44b14fbe-c4d0-4490-bbfc-58f3e9812bf6/InternationalSelections-Morrisons-HomeSubBanner-Feb2024.jpg,morrisons,2022-07-06T14:30:17+08:00,2024-02-02T17:11:41+08:00,16494
15383,South Korea,https://media.nedigital.sg/fairprice/images/6ea22b06-85c7-4069-8bef-e0559f5c46b7/InternationalSelections-Korea-HomeSubBanner-Feb2024.jpg,south-korea,,,2501
24131,Health & Wellness,https://media.nedigital.sg/fairprice/images/b0df50e3-b819-4ea4-9802-ad5cb2682ac6/90179138_XL1.jpg,health-and-wellness-7,2024-06-10T11:31:07+08:00,2024-06-10T11:31:07+08:00,2501
23431,"Rice, Noodles & Cooking Ingredients",https://media.nedigital.sg/fairprice/images/d78d0b64-49eb-4ad2-ad0a-2a72da5e3ea8/13152325_LXL1.jpg,rice-noodles-and-cooking-ingredients-4,2024-04-29T16:47:22+08:00,2024-04-29T16:47:22+08:00,2501
23430,Drinks,https://media.nedigital.sg/fairprice/images/40567185-bc12-472b-a5fb-4ae6f43ac6a1/13149047_XL1.jpg,drinks-21,2024-04-29T16:45:45+08:00,2024-06-14T09:53:22+08:00,2501
23429,Bakery,https://media.nedigital.sg/fairprice/images/3fabe823-6b6f-4a3c-820f-5e4082090dda/13244687_XL1.jpg,bakery-11,2024-04-29T16:44:21+08:00,2024-06-18T10:11:37+08:00,2501
21589,Snacks & Confectionery,https://media.nedigital.sg/fairprice/images/6b517409-7f2c-4bd6-9968-c4b88b9b20e0/13143677_XL1.jpg,snacks-and-confectionery-4,2023-12-26T12:37:52+08:00,2024-06-24T16:57:14+08:00,2501
15399,Food Cupboard,https://media.nedigital.sg/fairprice/images/7f8dde24-f2b7-4dc9-bb4e-7e67c3b80cf0/11130492_XL1.jpg,food-cupboard-8,2022-05-18T16:33:18+08:00,2022-08-10T13:53:23+08:00,2501
15387,Household,https://media.nedigital.sg/fairprice/images/9e0ebc69-b72e-436a-8b6a-31cd68a3e6fb/10082185_XL1.jpg,household-8,2022-05-17T16:33:56+08:00,2024-06-24T16:56:12+08:00,2501
15386,"Beer, Wine & Spirits",https://media.nedigital.sg/fairprice/images/6f172134-f6e0-44f4-a1a7-889e6257bbe0/13147562_XL1.jpg,"beer,-wine--spirits-8",2022-05-17T16:33:41+08:00,2024-06-24T12:54:11+08:00,2501
15385,Frozen,https://media.nedigital.sg/fairprice/images/05e79b96-0844-4af5-91ce-348c04bd0d02/12594168_XL1.jpg,frozen-32,2022-05-17T16:33:06+08:00,2022-08-10T14:20:06+08:00,2501
15374,Japan,https://media.nedigital.sg/fairprice/images/c1de1043-1c5d-435a-9477-e4358f13bf97/DSO-International-Selection-JP-Opt1.jpg,japan-18,,,2501
24125,Frozen,https://media.nedigital.sg/fairprice/images/93f80556-5609-4c74-80db-84f1bf9c8bb9/13194324_XL1.jpg,frozen-40,2024-06-10T11:08:16+08:00,2024-06-24T16:54:37+08:00,2501
23712,"Dairy, Chilled & Eggs",https://media.nedigital.sg/fairprice/images/343e5fc4-ab3a-4850-b4a0-53257c8fa6b7/13109359_XL1.jpg,dairy-chilled-and-eggs-2,2024-05-08T09:58:01+08:00,2024-06-24T16:58:13+08:00,2501
23710,"Baby, Child & Toys",https://media.nedigital.sg/fairprice/images/271e9a86-e3c6-48fc-a0b4-3fd8270f8936/13150617_XL1.jpg,baby-child-and-toys-4,2024-05-08T09:50:29+08:00,2024-05-08T09:50:29+08:00,2501
21590,Food Cupboard,https://media.nedigital.sg/fairprice/images/89df45a2-2a65-40fd-975e-fd885d6c239d/13081994_XL1.jpg,food-cupboard-14,2023-12-26T12:38:29+08:00,2024-06-24T16:58:52+08:00,2501
15401,Snacks & Confectionery,https://media.nedigital.sg/fairprice/images/bb6d21dd-d8e5-422a-b591-3d000e575d65/90056647_XL1.jpg,snacks--confectionery-3,2022-05-18T16:33:58+08:00,2024-06-24T17:02:10+08:00,2501
15382,Drinks,https://media.nedigital.sg/fairprice/images/457846a1-2041-4435-98cd-ea245d5af6f4/13225682_XL1.jpg,drinks-11,2022-05-17T16:32:03+08:00,2024-06-24T16:58:31+08:00,2501
15381,"Beer, Wine & Spirits",https://media.nedigital.sg/fairprice/images/a030a552-92c2-4137-a2f4-180c638854af/10986504_XL1.jpg,"beer,-wine--spirits-7",2022-05-17T16:31:46+08:00,2024-06-24T16:57:58+08:00,2501
15377,"Rice, Noodles & Cooking Ingredients",https://media.nedigital.sg/fairprice/images/5e484b0d-09c4-41d5-8e90-2624bf459514/12434391_XL1.jpg,"rice,-noodles--cooking-ingredients-7",2022-05-17T16:31:20+08:00,2022-06-27T15:59:49+08:00,2498
15376,Beauty & Personal Care,https://media.nedigital.sg/fairprice/images/00f00ecb-2530-4624-8e7b-f3a176c66130/12235587_XL1.jpg,beauty--personal-care-6,2022-05-17T16:30:55+08:00,2022-06-27T16:00:24+08:00,2498
15375,Household,https://media.nedigital.sg/fairprice/images/c09f10f5-6b51-416b-8a8c-6a8c92f08681/11812258_XL1.jpg,household-7,2022-05-17T16:30:34+08:00,2022-06-27T16:02:09+08:00,2498
15367,USA,https://media.nedigital.sg/fairprice/images/28d88547-b0db-4362-9cb1-c07049fea57a/InternationalSelections-USA-HomeSubBanner-Feb2024.jpg,usa-3,2022-05-17T16:27:43+08:00,2024-02-02T17:14:01+08:00,16494
21697,Health & Wellness,https://media.nedigital.sg/fairprice/images/b4ee27ce-5be9-4572-9855-f470fece4bd4/Omega5.png,health-and-wellness-3,2023-12-29T12:54:09+08:00,2024-02-16T14:50:57+08:00,16494
21696,Frozen,https://media.nedigital.sg/fairprice/images/4f689faf-308f-4f83-9647-189114e37e47/238924_XL1.jpg,frozen-37,2023-12-29T12:52:56+08:00,2023-12-29T12:52:56+08:00,2501
21578,Drinks,https://media.nedigital.sg/fairprice/images/ee35f3bd-9995-44fd-abe6-c3a98f478376/Hot-Cocoa.png,drinks-14,2023-12-26T11:58:02+08:00,2024-04-26T10:54:52+08:00,2501
21577,Food Cupboard,https://media.nedigital.sg/fairprice/images/ca5ab107-16c5-40ef-84fe-d6ac8c3e8420/Lucky-Charms.png,food-cupboard-12,2023-12-26T11:57:40+08:00,2024-02-16T14:51:42+08:00,16494
15402,Snacks & Confectionery,https://media.nedigital.sg/fairprice/images/2f657f2b-231c-43df-abf7-64980d0ac3ca/L3_USASnacks&Confectionery_270622.jpg,snacks--confectionery-4,2022-05-18T16:34:47+08:00,2022-06-27T15:38:08+08:00,2498
15373,Household,https://media.nedigital.sg/fairprice/images/dc8d6bf1-280a-475f-bf5b-a0ba900018f2/L3_USAHousehold_270622.jpg,household-6,2022-05-17T16:30:00+08:00,2022-06-27T15:44:29+08:00,2498
15369,"Rice, Noodles & Cooking Ingredients",https://media.nedigital.sg/fairprice/images/e235ce87-c73f-4e2e-91c1-389fe138625c/L3_USARiceNoodles&CookingIngredients_270622.jpg,"rice,-noodles--cooking-ingredients-6",2022-05-17T16:28:35+08:00,2022-06-27T15:50:35+08:00,2498
15361,China,https://media.nedigital.sg/fairprice/images/402f63ef-332e-48ac-9c1b-d8960441c070/InternationalSelections-China-HomeSubBanner-Feb2024.jpg,china-1,2022-05-17T16:14:14+08:00,2024-02-02T17:06:03+08:00,16494
21708,"Dairy, Chilled & Eggs",https://media.nedigital.sg/fairprice/images/526d6519-4b22-43f9-9cf4-b78afb9c8a6a/13220002_XL1.jpg,dairy-chilled-and-eggs-1,2023-12-29T16:31:04+08:00,2023-12-29T16:31:04+08:00,2501
21707,Bakery,,bakery-10,2023-12-29T16:30:10+08:00,2023-12-29T16:30:10+08:00,2501
21706,"Baby, Child & Toys",https://media.nedigital.sg/fairprice/images/2181de16-ebc0-4331-a225-7449109107f1/10173060_XL1.jpg,baby-child-and-toys-1,2023-12-29T16:29:13+08:00,2023-12-29T16:29:13+08:00,2501
21571,Snacks & Confectionery,https://media.nedigital.sg/fairprice/images/223efbf8-b7fa-4498-8017-f416ee0ac364/WantWant.png,snacks-and-confectionery-1,2023-12-26T11:46:25+08:00,2023-12-26T11:46:25+08:00,2501
21570,Health & Wellness,https://media.nedigital.sg/fairprice/images/98062880-0857-40ce-8a23-75b489eb5032/13200328_XL1.jpg,health-and-wellness-1,2023-12-26T11:36:39+08:00,2023-12-26T11:36:39+08:00,2501
15403,Food Cupboard,https://media.nedigital.sg/fairprice/images/70d5e226-372a-48f4-9cb9-712663f3f053/L3_ChinaFoodCupboard_060622.jpg,food-cupboard-10,2022-05-18T16:35:03+08:00,2022-06-06T16:38:30+08:00,2498
15366,Drinks,https://media.nedigital.sg/fairprice/images/96915bd8-95eb-41d7-8444-38d8852ad72f/L3_ChinaDrinks_060622.jpg,drinks-10,2022-05-17T16:26:39+08:00,2022-06-06T16:39:06+08:00,2498
15365,Household,https://media.nedigital.sg/fairprice/images/7cad5a1e-cff6-454e-8bb6-b3a668df48c9/L3_ChinaHousehold_060622.jpg,household-5,2022-05-17T16:26:16+08:00,2022-06-06T16:40:24+08:00,2498
15364,"Beer, Wine & Spirits",https://media.nedigital.sg/fairprice/images/ac2e4168-ae87-4063-acc0-9c54ea4f99ae/L3_ChinaBeerWine&Spirits_060622.jpg,"beer,-wine--spirits-5",2022-05-17T16:15:24+08:00,2022-06-06T16:41:14+08:00,2498
15362,"Rice, Noodles & Cooking Ingredients",https://media.nedigital.sg/fairprice/images/ff23f2bc-5d5f-4be9-a19f-82fc7877288b/L3_ChinaRiceNoodles&CookingIngredients_060622.jpg,"rice,-noodles--cooking-ingredients-5",2022-05-17T16:14:37+08:00,2022-06-06T16:41:53+08:00,2498
14571,Australia,https://media.nedigital.sg/fairprice/images/4ed1f993-c9c8-4e46-8525-e9a113920408/InternationalSelections-Australia-HomeSubBanner-Feb2024.jpg,australia-7,2022-02-09T17:41:10+08:00,2024-02-02T17:08:51+08:00,16494
21702,Health & Wellness,https://media.nedigital.sg/fairprice/images/00844632-94a3-49dd-8b85-664c009cf056/Blackmores.png,health-and-wellness-4,2023-12-29T16:16:54+08:00,2024-02-16T14:38:23+08:00,16494
21576,Frozen,https://media.nedigital.sg/fairprice/images/0fffacfe-a7a4-4cc8-b199-42a46e435a81/13239912_XL1.jpg,frozen-35,2023-12-26T11:54:44+08:00,2024-03-14T15:48:07+08:00,2501
21575,Household,https://media.nedigital.sg/fairprice/images/389ef4c6-faeb-4348-9528-bc9696dd4929/Earth.png,household-9,2023-12-26T11:54:26+08:00,2023-12-26T11:54:26+08:00,2501
21574,Drinks,https://media.nedigital.sg/fairprice/images/d3e412c1-5595-4b07-8d44-cf82986cccc6/13212437_XL1.jpg,drinks-13,2023-12-26T11:52:37+08:00,2024-03-14T15:06:42+08:00,2501
21573,"Rice, Noodles & Cooking Ingredients",https://media.nedigital.sg/fairprice/images/51643437-b12f-445e-96bb-0deb4222fef7/13217319_XL1.jpg,rice-noodles-and-cooking-ingredients,2023-12-26T11:51:37+08:00,2024-03-14T15:10:38+08:00,2501
21572,"Baby, Child & Toys",https://media.nedigital.sg/fairprice/images/9ef2b763-491c-481f-a1ba-bbcd5ed092be/RG.jpg,baby-child-and-toys,2023-12-26T11:48:42+08:00,2023-12-26T11:48:42+08:00,2501
15397,Snacks & Confectionery,https://media.nedigital.sg/fairprice/images/a60721c2-9785-4f90-9c30-543d694d0b1d/L3_AustraliaSnacks&Confectionery_230522.jpg,snacks--confectionery-2,2022-05-18T15:34:11+08:00,2022-05-23T10:23:29+08:00,2498
14604,Food Cupboard,https://media.nedigital.sg/fairprice/images/9966948f-bd2b-4231-a808-8c6c34dfd0c1/L3_AustraliaFoodCupboard_240222.jpg,food-cupboard-3,2022-02-10T17:55:49+08:00,2024-01-24T11:39:12+08:00,2501
14602,"Dairy, Chilled & Eggs",https://media.nedigital.sg/fairprice/images/5f013295-15cc-41a8-b58d-5bc30c6d70c4/L3_AustraliaDairyChilledEggs_240222.jpg,"dairy,-chilled--eggs-2",2022-02-10T17:55:05+08:00,2022-03-23T22:04:02+08:00,2501
14601,"Beer, Wine & Spirits",https://media.nedigital.sg/fairprice/images/e0c80d50-92b2-430e-9f00-406dbc13cca7/L3_AustraliaBeerWineSpirits_240222.jpg,"beer,-wine--spirits-2",2022-02-10T17:54:32+08:00,2022-03-23T22:04:25+08:00,2501
14600,Beauty & Personal Care,https://media.nedigital.sg/fairprice/images/75932e5d-62ea-4616-89a0-0ab4d50704dc/L3_AustraliaBeautyPersonalCare_240222.jpg,beauty--personal-care-3,2022-02-10T17:54:03+08:00,2022-03-23T22:04:53+08:00,2501
14173,Beauty & Personal Care,https://media.nedigital.sg/fairprice/images/5308ccb8-746b-442a-84fc-34a3a88f802a/L1_Beauty&PersonalCare_120522.jpg,beauty--personal-care,2021-12-08T10:46:26+08:00,2022-05-12T11:11:56+08:00,2498
22978,Derma Care,https://media.nedigital.sg/fairprice/images/0a7439de-a2ef-45ab-a814-4b1d171bb3bb/Derma.jpg,derma-care,2024-04-04T11:44:35+08:00,2024-04-04T11:44:35+08:00,10686
22980,Derma Skincare,https://media.nedigital.sg/fairprice/images/bb635550-1db4-409a-ad97-0070d3da4e90/Effaclar%20Serum%2030ml.png,derma-skincare-1,2024-04-04T14:10:06+08:00,2024-04-04T14:10:06+08:00,10686
14283,Oral Care,https://media.nedigital.sg/fairprice/images/0c632556-d1b2-4cf6-ac39-6a7a256c734f/L2_OralCare_171221.jpg,oral-care-1,2021-12-15T19:51:02+08:00,2021-12-17T15:03:06+08:00,2498
2165,Mouthwash,https://media.nedigital.sg/fairprice/images/805a03aa-9e76-49eb-b96c-e43af6585067/L3_Mouthwash_191121.jpg,mouthwash,2019-04-27T04:06:55+08:00,2021-12-15T19:51:23+08:00,2501
1953,Dental Aid,https://media.nedigital.sg/fairprice/images/d7068af5-36f0-46ad-a22e-8b6c73fd55c1/L3_DentalAid_191121.jpg,dental-aid,2019-04-27T03:33:24+08:00,2021-12-15T19:51:53+08:00,2501
1949,Toothpaste,https://media.nedigital.sg/fairprice/images/e2295d5c-811c-4678-ac7f-f9ad48cd0e50/L3_Toothpaste_191121.jpg,toothpaste,2019-04-27T03:32:55+08:00,2021-12-15T19:52:17+08:00,2501
1713,Toothbrush,https://media.nedigital.sg/fairprice/images/0cafa444-a013-49da-9dd7-957532ee8f26/L3_Toothbrush_191121.jpg,toothbrush,2019-04-27T03:18:44+08:00,2021-12-15T19:52:46+08:00,2501
14234,Bath & Body,https://media.nedigital.sg/fairprice/images/10ecb672-0547-448f-b727-52122fbf07e4/L2_BathBody_171221.jpg,bath--body,2021-12-09T17:33:32+08:00,2021-12-17T15:03:22+08:00,2498
14233,Scrubs & Exfoliators,https://media.nedigital.sg/fairprice/images/4df5162e-3177-40e4-8263-37d8ec36e9c7/L3_ScrubsExfoliators_141221.jpg,scrubs--exfoliators,2021-12-09T17:33:05+08:00,2021-12-15T19:58:35+08:00,2501
13458,Body Lotions,https://media.nedigital.sg/fairprice/images/eb6b0926-85e3-43ae-b7c5-d05d0cc63a76/L3_BodyLotions_191121.jpg,body-lotions-1,2021-07-29T14:39:27+08:00,2021-12-15T19:58:59+08:00,2501
13307,Perfumes,https://media.nedigital.sg/fairprice/images/d3abfd20-ea0e-468d-b272-3e8e574ef6a1/L3_Perfumes_191121.jpg,perfumes,2021-07-10T16:32:17+08:00,2021-12-15T19:59:23+08:00,2501
2064,Bar Soap,https://media.nedigital.sg/fairprice/images/bb7f8880-34e7-4ed8-a672-b37c82ac05f4/L3_BarSoap_191121.jpg,bar-soap,2019-04-27T03:44:09+08:00,2021-12-15T19:59:54+08:00,2501
2021,Body Powder,https://media.nedigital.sg/fairprice/images/1597774d-0134-4891-8754-41eef10b5e56/L3_BodyPowder_191121.jpg,body-powder,2019-04-27T03:39:41+08:00,2021-12-15T20:00:50+08:00,2501
1948,Deodorants,https://media.nedigital.sg/fairprice/images/22277f64-a58a-44fe-8e66-1e8f185884fd/L3_Deodorants_191121.jpg,deodorants,2019-04-27T03:32:43+08:00,2021-12-15T20:43:39+08:00,2501
1709,Body Wash,https://media.nedigital.sg/fairprice/images/20a6de47-4db2-4998-b842-4ba1ab00b2f0/L3_BodyWash_191121.jpg,body-wash,2019-04-27T03:18:34+08:00,2021-12-15T20:00:24+08:00,2501
14181,Facial Care,https://media.nedigital.sg/fairprice/images/7b526c84-02e6-4037-ba8c-69c13f1c8821/L2_FacialCare_171221.jpg,facial-care,2021-12-08T10:51:40+08:00,2021-12-17T15:03:41+08:00,2498
14195,Cleansers & Exfoliators,https://media.nedigital.sg/fairprice/images/271589b3-34e6-4d60-9b25-5b1eaeef4f64/L3_CleansersExfoliators_141221.jpg,cleansers--exfoliators,2021-12-08T14:48:42+08:00,2021-12-15T19:54:14+08:00,2501
14194,Serums,https://media.nedigital.sg/fairprice/images/4b393680-11d4-497a-bf9d-ff1b88e6f091/L3_Serums_141221.jpg,serums,2021-12-08T14:48:04+08:00,2021-12-15T19:54:40+08:00,2501
14193,Face & Eye Masks,https://media.nedigital.sg/fairprice/images/f6482eb3-022b-480c-9dab-59a11a3a5843/L3_FaceEyeMasks_171221.jpg,face--eye-masks,2021-12-08T14:47:28+08:00,2021-12-17T15:09:33+08:00,2498
14186,Lip Care,https://media.nedigital.sg/fairprice/images/940ded43-525b-41ac-be51-f82ac1caab0c/L3_LipCare_141221.jpg,lip-care,2021-12-08T10:53:28+08:00,2021-12-15T19:55:25+08:00,2501
14185,Eye Creams,https://media.nedigital.sg/fairprice/images/803ccd5a-365a-4669-836b-7e6815f60a37/L3_EyeCreams_141221.jpg,eye-creams,2021-12-08T10:52:57+08:00,2021-12-15T19:55:58+08:00,2501
14184,Acne,https://media.nedigital.sg/fairprice/images/7738bb01-e90d-4843-b55e-9f9acf1466e9/L3_Acne_141221.jpg,acne-1,2021-12-08T10:52:35+08:00,2021-12-15T19:56:32+08:00,2501
14183,Moisturisers,https://media.nedigital.sg/fairprice/images/d0f8e31a-81be-4695-8886-ad39522cc32a/L3_Moisturisers_141221.jpg,moisturisers,2021-12-08T10:52:21+08:00,2021-12-15T19:57:03+08:00,2501
14182,Toners,https://media.nedigital.sg/fairprice/images/281dfc19-1a80-47ec-a8a6-448fcc499cd8/L3_Toners_141221.jpg,toners-1,2021-12-08T10:52:01+08:00,2021-12-15T19:57:33+08:00,2501
2051,Sunscreens,https://media.nedigital.sg/fairprice/images/7a6b00a2-ee34-4108-878e-3a31c14439e9/L3_Sunscreens_191121.jpg,sunscreens,2019-04-27T03:42:31+08:00,2021-12-15T20:44:27+08:00,2501
14177,Hair Removal,https://media.nedigital.sg/fairprice/images/a560d0f3-4e99-4f4c-b9cc-3c6875318738/L2_HairRemoval_141221.jpg,hair-removal-2,2021-12-08T10:49:22+08:00,2021-12-15T19:38:26+08:00,2501
14180,Shaving Foam & Gel,https://media.nedigital.sg/fairprice/images/d1e1e2d5-3d62-429a-ba0d-7aafaa1a9da8/L3_ShavingFoamGel_141221.jpg,shaving-foam--gel,2021-12-08T10:51:15+08:00,2021-12-14T16:22:01+08:00,2498
14179,Wax Strips,https://media.nedigital.sg/fairprice/images/9633c20f-051d-4550-b51b-816d55ac4538/L3_WaxStrips_141221.jpg,wax-strips-1,2021-12-08T10:50:44+08:00,2021-12-14T16:21:40+08:00,2498
14178,Tweezers,https://media.nedigital.sg/fairprice/images/d2980985-d7b3-4aa1-b65c-1e46e7d96f28/L3_Tweezers_141221.jpg,tweezers,2021-12-08T10:50:23+08:00,2021-12-14T16:21:19+08:00,2498
1813,Shavers,https://media.nedigital.sg/fairprice/images/192aeef3-e9eb-477d-ab11-452a36500d72/L3_Shavers_191121.jpg,shavers,2019-04-27T03:25:28+08:00,2021-12-10T10:50:23+08:00,2501
14175,Feminine Care,https://media.nedigital.sg/fairprice/images/4d9535e6-228f-4d21-88ad-64c997c7646b/L2_FeminineCare_171221.jpg,feminine-care,2021-12-08T10:47:33+08:00,2021-12-17T15:04:02+08:00,2498
14238,Menstrual Cups,https://media.nedigital.sg/fairprice/images/18fe9943-36c3-4ef7-9f24-ac7ac3febc97/L3_MenstrualCups_101221.jpg,menstrual-cups,2021-12-09T22:35:26+08:00,2021-12-15T19:39:54+08:00,2501
14231,Panty Liners,https://media.nedigital.sg/fairprice/images/b04e6f6a-df0b-4fbe-a432-319329063132/L3_PantyLiners_101221.jpg,panty-liners,2021-12-09T17:14:17+08:00,2021-12-15T19:40:44+08:00,2501
14176,Maternity Pads,https://media.nedigital.sg/fairprice/images/a1490310-6350-485f-9751-51027d96e56f/L3_MaternityPads_171221.jpg,maternity-pads,2021-12-08T10:48:14+08:00,2021-12-17T14:57:04+08:00,2498
13435,Feminine Wash,https://media.nedigital.sg/fairprice/images/b1744e0d-df7b-4e2e-aaa3-204ef346e326/L3_FeminineWash_191121.jpg,feminine-wash,2021-07-28T16:19:30+08:00,2021-12-15T19:46:49+08:00,2501
2059,Tampons,https://media.nedigital.sg/fairprice/images/28a1fce0-dbe7-4b42-bbdf-d39c6a0a8fe7/L3_Tampons_191121.jpg,tampons,2019-04-27T03:43:42+08:00,2021-12-15T19:47:33+08:00,2501
1820,Sanitary Pads,https://media.nedigital.sg/fairprice/images/4ae1491c-10a7-49c2-8218-2228e357132c/L3_SanitaryPads_191121.jpg,sanitary-pads,2019-04-27T03:26:19+08:00,2021-12-15T19:48:06+08:00,2501
1810,Disposable Underwear,https://media.nedigital.sg/fairprice/images/768ce524-71e0-4a4c-a39b-64478993f3ee/L3_DisposableUnderwear_191121.jpg,disposable-underwear,2019-04-27T03:25:22+08:00,2021-12-15T19:48:45+08:00,2501
13912,Hair Care,https://media.nedigital.sg/fairprice/images/aa33f61d-b2c6-4101-8e95-ce2bd51f02dc/L2_HairCare_261121.jpg,hair-care-2,,,2501
14392,Tonics & Treatments,https://media.nedigital.sg/fairprice/images/44c52ebd-7d58-4cfc-834f-481e931ab8bd/L3_TonicsTreatments_281221.jpg,tonics--treatments,2021-12-28T15:28:34+08:00,2022-01-07T09:34:31+08:00,2501
13915,Hair Accessories,https://media.nedigital.sg/fairprice/images/4d0f6b9c-75a7-4645-b8ac-6789612b69a1/L3_HairAccessories_191121.jpg,hair-accessories,2021-10-14T17:07:28+08:00,2021-11-19T16:02:15+08:00,2498
13914,Hair Styling,https://media.nedigital.sg/fairprice/images/f9b6b76d-31b6-42c7-8108-ce14467d6d6f/L3_HairStyling_191121.jpg,hair-styling-1,2021-10-14T17:07:00+08:00,2021-11-19T16:03:15+08:00,2498
13913,Hair Colour,https://media.nedigital.sg/fairprice/images/c895a97f-8b4e-4545-ac42-94a269687add/L3_HairColour_191121.jpg,hair-colour,2021-10-14T17:06:37+08:00,2021-11-19T16:03:46+08:00,2498
2014,Shampoo,https://media.nedigital.sg/fairprice/images/bb2df6c4-01e1-4457-a1cf-5d127d59b6a8/L3_Shampoo_191121.jpg,shampoo,2019-04-27T03:39:17+08:00,2021-11-19T16:04:27+08:00,2498
1707,Conditioners,https://media.nedigital.sg/fairprice/images/bca98aac-2737-455b-bb51-35001c84680e/L3_Conditioners_191121.jpg,conditioners,2019-04-27T03:18:32+08:00,2021-11-19T16:04:51+08:00,2498
3323,Makeup,https://media.nedigital.sg/fairprice/images/f51f6331-6625-4bb4-8b27-a53ba5bc87a6/L2_Makeup_161121.jpg,makeup,2019-06-13T18:13:30+08:00,2021-12-15T19:49:57+08:00,2501
14264,Setting Spray,https://media.nedigital.sg/fairprice/images/9fc1e575-cbe2-45c2-93ee-cc53863096db/L3_SettingSpray_141221.jpg,setting-spray,2021-12-13T17:41:57+08:00,2021-12-14T16:14:07+08:00,2498
14222,Lipstick & Gloss,https://media.nedigital.sg/fairprice/images/b0b7a120-bc1a-4291-aaeb-da48213b1835/L3_LipstickGloss_101221.jpg,lipstick--gloss,2021-12-08T18:03:10+08:00,2021-12-10T10:07:00+08:00,2498
14221,Mascara & False Eyelashes,https://media.nedigital.sg/fairprice/images/97904491-9daa-49e5-bbd5-9111b7336695/L3_MascaraFalseEyelashes_101221.jpg,mascara--false-eyelashes,2021-12-08T18:02:52+08:00,2021-12-10T10:11:39+08:00,2498
14220,Eyebrow Pencil,https://media.nedigital.sg/fairprice/images/a190ddf3-c223-43c9-830b-290813cf1f4d/L3_EyebrowPencil_101221.jpg,eyebrow-pencil,2021-12-08T18:02:21+08:00,2021-12-10T10:12:20+08:00,2498
14219,Eyeshadow,https://media.nedigital.sg/fairprice/images/989d3f4f-2880-4301-b22c-215f0e75652f/L3_Eyeshadow_101221.jpg,eyeshadow,2021-12-08T18:01:40+08:00,2021-12-10T10:12:00+08:00,2498
14218,Eyeliner,https://media.nedigital.sg/fairprice/images/3ab670dc-564d-4b84-a165-fce80a9b9e47/L3_Eyeliner_101221.jpg,eyeliner,2021-12-08T18:01:15+08:00,2021-12-10T10:12:49+08:00,2498
14207,Contours & Highlighters,https://media.nedigital.sg/fairprice/images/bcda93b4-80f5-4a4a-9ed0-becbbf5e4d73/L3_ContoursHighlighters_101221.jpg,contours--highlighters,2021-12-08T15:25:58+08:00,2021-12-10T10:08:57+08:00,2498
14206,Mineral Powder,https://media.nedigital.sg/fairprice/images/b810482c-de25-4ade-ba16-9de6c315fba1/L3_MineralPowder_101221.jpg,mineral-powder,2021-12-08T15:25:36+08:00,2021-12-10T10:09:25+08:00,2498
14205,Foundation & Concealer,https://media.nedigital.sg/fairprice/images/56abe73b-326e-4b6e-8362-6fa4b6d47f5f/L3_FoundationConcealer_101221.jpg,foundation--concealer,2021-12-08T15:25:15+08:00,2021-12-10T10:09:52+08:00,2498
14204,Primer,https://media.nedigital.sg/fairprice/images/34e95a92-7b41-40a1-8d54-1dc06b8b20a6/L3_Primer_101221.jpg,primer,2021-12-08T15:24:10+08:00,2021-12-10T10:11:02+08:00,2498
14192,Makeup Accessories,https://media.nedigital.sg/fairprice/images/138b3538-95a9-4810-832c-b15f6b689254/L3_MakeupAccessories_101221.jpg,makeup-accessories,2021-12-08T10:56:33+08:00,2021-12-10T10:13:33+08:00,2498
2058,Makeup Removers,https://media.nedigital.sg/fairprice/images/8a1c094c-910a-4597-b4f0-19a0bc7641b8/L3_MakeupRemovers_191121.jpg,makeup-removers,2019-04-27T03:43:41+08:00,2021-11-19T16:20:06+08:00,2498
3322,Nail Care,https://media.nedigital.sg/fairprice/images/7fd02bbc-5067-48da-a51e-574a5befca69/L3_NailCare_191121.jpg,nail-care,2019-06-13T18:13:08+08:00,2021-12-15T19:49:23+08:00,2501
14282,Manicure & Pedicure Tools,https://media.nedigital.sg/fairprice/images/3d180276-daa3-4173-b9b1-169ac0ec012e/L3_ManicurePedicureTools_171221.jpg,manicure--pedicure-tools,2021-12-15T17:44:45+08:00,2021-12-17T15:36:57+08:00,2498
